query,recall,d1,dk,spread,orphan_neighbours
5271,1.0000,165.8463,182.2526,1.0989,0
5272,0.6000,222.1126,232.4715,1.0466,0
5273,1.0000,210.1380,219.6019,1.0450,0
5274,0.9000,241.6340,252.1547,1.0435,0
5275,1.0000,196.8781,205.7450,1.0450,0
5276,1.0000,265.3093,290.7800,1.0960,0
5277,0.9000,224.4059,239.9500,1.0693,0
5278,1.0000,203.9975,218.2430,1.0698,0
5279,1.0000,252.8676,275.4396,1.0893,0
5280,1.0000,274.3392,308.1039,1.1231,0
5281,0.9000,260.8179,281.6523,1.0799,0
5282,1.0000,195.4380,207.5476,1.0620,0
5283,1.0000,153.0784,187.1630,1.2227,0
5284,1.0000,177.2823,233.7156,1.3183,0
5285,1.0000,259.6498,271.6431,1.0462,0
5286,1.0000,148.1452,155.6888,1.0509,0
5287,1.0000,170.9298,181.2484,1.0604,0
5288,0.9000,195.3279,211.6341,1.0835,0
5289,1.0000,208.7175,230.7119,1.1054,0
5290,1.0000,170.1147,184.4885,1.0845,0
5291,1.0000,173.3984,190.1263,1.0965,0
5292,0.9000,179.8805,193.0829,1.0734,0
5293,0.9000,201.2610,216.7741,1.0771,0
5294,1.0000,95.5353,145.2584,1.5205,0
5295,1.0000,125.1839,150.2465,1.2002,0
5296,1.0000,173.3695,193.6388,1.1169,0
5297,1.0000,141.1276,169.7557,1.2029,0
5298,1.0000,229.3883,241.7023,1.0537,0
5299,0.9000,195.9388,211.2463,1.0781,0
5300,0.8000,232.1357,241.4560,1.0402,0
5301,1.0000,164.3198,182.5431,1.1109,0
5302,1.0000,162.3022,170.0618,1.0478,0
5303,1.0000,202.8324,240.5140,1.1858,0
5304,0.9000,207.1352,250.6372,1.2100,0
5305,1.0000,181.7223,194.1262,1.0683,0
5306,1.0000,208.9067,225.7919,1.0808,0
5307,1.0000,185.5963,225.2066,1.2134,0
5308,1.0000,109.2428,136.5540,1.2500,0
5309,1.0000,219.5883,277.8471,1.2653,0
5310,1.0000,158.0285,167.6991,1.0612,0
5311,1.0000,98.8079,105.1047,1.0637,0
5312,1.0000,85.7146,102.7619,1.1989,0
5313,0.9000,254.4759,278.9265,1.0961,0
5314,1.0000,175.5278,188.6319,1.0747,0
5315,1.0000,83.7437,87.2124,1.0414,0
5316,1.0000,145.1103,164.5995,1.1343,0
5317,1.0000,124.1008,140.6627,1.1335,0
5318,1.0000,149.5426,169.7969,1.1354,0
5319,1.0000,84.2378,97.2625,1.1546,0
5320,1.0000,50.3389,83.6122,1.6610,0
5321,1.0000,210.1000,240.8049,1.1461,0
5322,1.0000,83.4446,106.2732,1.2736,0
5323,1.0000,74.0405,95.1105,1.2846,0
5324,1.0000,87.6356,111.1306,1.2681,0
5325,1.0000,206.7873,225.7410,1.0917,0
5326,1.0000,200.4245,221.0475,1.1029,0
5327,0.9000,231.2012,247.4146,1.0701,0
5328,1.0000,75.8222,98.1428,1.2944,0
5329,0.9000,143.5862,155.6535,1.0840,0
5330,1.0000,197.7928,220.4563,1.1146,0
5331,1.0000,115.1825,190.5676,1.6545,0
5332,1.0000,173.5425,214.3012,1.2349,0
5333,1.0000,259.7903,290.5065,1.1182,0
5334,0.8000,228.7859,255.2685,1.1158,0
5335,1.0000,206.0995,232.1250,1.1263,0
5336,1.0000,143.5514,175.4651,1.2223,0
5337,1.0000,110.1408,122.9227,1.1161,0
5338,1.0000,89.9944,101.0693,1.1231,0
5339,1.0000,92.8816,138.4666,1.4908,0
5340,1.0000,160.9565,201.2039,1.2501,0
5341,1.0000,202.9384,232.5640,1.1460,0
5342,1.0000,197.3373,248.9357,1.2615,0
5343,1.0000,161.4652,192.7252,1.1936,0
5344,1.0000,167.0419,188.9974,1.1314,0
5345,1.0000,210.8317,226.2366,1.0731,0
5346,0.9000,158.3667,206.9517,1.3068,0
5347,1.0000,206.5333,250.7309,1.2140,0
5348,0.9000,220.9434,231.7067,1.0487,0
5349,1.0000,220.8189,238.0168,1.0779,0
5350,1.0000,129.9769,148.4284,1.1420,0
5351,1.0000,156.3010,188.4304,1.2056,0
5352,1.0000,210.5232,256.6554,1.2191,0
5353,1.0000,108.7658,243.3352,2.2372,0
5354,0.8000,225.6967,275.3380,1.2199,0
5355,0.9000,160.4089,171.5051,1.0692,0
5356,1.0000,215.0419,233.9487,1.0879,0
5357,1.0000,67.1193,79.6681,1.1870,0
5358,1.0000,104.0048,110.1817,1.0594,0
5359,1.0000,195.7141,209.5304,1.0706,0
5360,1.0000,216.5872,246.2478,1.1369,0
5361,1.0000,206.2911,240.4517,1.1656,0
5362,1.0000,134.3205,155.2095,1.1555,0
5363,1.0000,139.9035,166.0964,1.1872,0
5364,1.0000,168.4191,197.3195,1.1716,0
5365,1.0000,154.2595,175.6445,1.1386,0
5366,0.8000,218.6664,233.2081,1.0665,0
5367,0.7000,86.4870,157.3499,1.8193,0
5368,1.0000,156.0801,175.9176,1.1271,0
5369,1.0000,157.5309,175.6445,1.1150,0
5370,1.0000,157.1337,175.4223,1.1164,0
5371,0.6000,226.3029,244.4627,1.0802,0
5372,1.0000,176.4823,190.9424,1.0819,0
5373,1.0000,143.6315,160.4961,1.1174,0
5374,1.0000,236.5756,260.8371,1.1026,0
5375,0.9000,179.7276,189.9553,1.0569,0
5376,1.0000,155.9134,174.8142,1.1212,0
5377,1.0000,194.9410,229.0808,1.1751,0
5378,0.9000,133.4016,159.6872,1.1970,0
5379,1.0000,239.8812,258.3738,1.0771,0
5380,1.0000,204.1984,221.6100,1.0853,0
5381,1.0000,255.5758,279.9875,1.0955,0
5382,1.0000,194.4582,219.0228,1.1263,0
5383,1.0000,221.2171,259.5708,1.1734,0
5384,0.9000,263.1995,275.0327,1.0450,0
5385,1.0000,185.6691,202.5833,1.0911,0
5386,1.0000,219.2852,230.3910,1.0506,0
5387,1.0000,205.6818,233.7606,1.1365,0
5388,1.0000,181.0083,195.6706,1.0810,0
5389,1.0000,156.2530,225.2288,1.4414,0
5390,1.0000,263.7499,298.4058,1.1314,0
5391,0.9000,219.5199,239.0565,1.0890,0
5392,0.8000,221.7476,262.1030,1.1820,0
5393,0.8000,230.8289,249.6277,1.0814,0
5394,1.0000,97.7036,267.2040,2.7348,0
5395,1.0000,177.2428,192.7226,1.0873,0
5396,1.0000,138.1050,159.8061,1.1571,0
5397,1.0000,268.0933,294.8288,1.0997,0
5398,1.0000,185.8924,202.0173,1.0867,0
5399,1.0000,144.9241,156.8343,1.0822,0
5400,0.9000,232.6886,246.0589,1.0575,0
5401,1.0000,184.1820,201.6680,1.0949,0
5402,1.0000,228.4053,252.5549,1.1057,0
5403,1.0000,139.9714,167.3230,1.1954,0
5404,0.9000,219.9705,225.6701,1.0259,0
5405,1.0000,172.7715,193.6801,1.1210,0
5406,1.0000,230.6621,250.2319,1.0848,0
5407,1.0000,217.0968,238.2625,1.0975,0
5408,1.0000,239.8187,260.7834,1.0874,0
5409,1.0000,248.0181,282.2446,1.1380,0
5410,1.0000,198.1111,232.3855,1.1730,0
5411,1.0000,256.6437,277.1895,1.0801,0
5412,1.0000,249.8199,265.1377,1.0613,0
5413,1.0000,198.3809,215.5783,1.0867,0
5414,0.9000,240.3622,258.4144,1.0751,0
5415,1.0000,180.8369,213.3635,1.1799,0
5416,1.0000,244.8469,273.7115,1.1179,0
5417,0.9000,220.7147,249.8399,1.1320,0
5418,0.9000,242.6087,260.7834,1.0749,0
5419,0.9000,205.3582,236.5692,1.1520,0
5420,1.0000,198.7259,234.6167,1.1806,0
5421,0.9000,223.4413,244.6610,1.0950,0
5422,0.9000,231.8167,269.1672,1.1611,0
5423,1.0000,180.9641,202.6154,1.1196,0
5424,1.0000,240.9191,258.0949,1.0713,0
5425,1.0000,216.5895,224.4749,1.0364,0
5426,1.0000,187.6753,204.3086,1.0886,0
5427,1.0000,237.9075,266.2048,1.1189,0
5428,1.0000,250.3997,276.7309,1.1052,0
5429,1.0000,110.9640,216.7256,1.9531,0
5430,1.0000,207.8750,227.1585,1.0928,0
5431,1.0000,157.6293,194.8384,1.2361,0
5432,1.0000,248.4291,259.0116,1.0426,0
5433,1.0000,217.1060,235.8962,1.0865,0
5434,1.0000,189.2696,217.0968,1.1470,0
5435,1.0000,178.4769,208.2114,1.1666,0
5436,1.0000,222.2341,238.1071,1.0714,0
5437,1.0000,200.7386,225.1599,1.1217,0
5438,1.0000,148.8590,187.3393,1.2585,0
5439,0.9000,209.2725,240.2624,1.1481,0
5440,1.0000,156.9204,201.7102,1.2854,0
5441,1.0000,240.9876,266.5746,1.1062,0
5442,1.0000,217.6281,255.4525,1.1738,0
5443,0.9000,219.9091,245.9695,1.1185,0
5444,1.0000,257.8100,272.0717,1.0553,0
5445,1.0000,185.2404,201.7003,1.0889,0
5446,1.0000,188.7220,210.7866,1.1169,0
5447,0.8000,264.2896,289.1660,1.0941,0
5448,1.0000,229.3643,250.3677,1.0916,0
5449,0.9000,179.2177,201.4125,1.1238,0
5450,1.0000,197.3601,244.3420,1.2381,0
5451,0.9000,221.0249,233.6942,1.0573,0
5452,0.9000,214.4481,245.0347,1.1426,0
5453,1.0000,235.0511,256.2616,1.0902,0
5454,1.0000,190.9869,256.7333,1.3442,0
5455,1.0000,249.2749,262.6081,1.0535,0
5456,1.0000,106.7848,127.3067,1.1922,0
5457,1.0000,191.3583,205.7984,1.0755,0
5458,0.9000,212.1721,226.4707,1.0674,0
5459,1.0000,219.2350,242.5366,1.1063,0
5460,1.0000,174.0287,189.0212,1.0861,0
5461,0.9000,241.6154,254.3777,1.0528,0
5462,1.0000,198.9698,217.3545,1.0924,0
5463,1.0000,198.3129,216.6149,1.0923,0
5464,0.7000,252.6816,272.9341,1.0802,0
5465,0.8000,259.9981,272.9670,1.0499,0
5466,1.0000,265.6803,284.4732,1.0707,0
5467,1.0000,209.8547,222.3826,1.0597,0
5468,1.0000,218.8767,242.4830,1.1079,0
5469,1.0000,136.5980,245.2835,1.7957,0
5470,1.0000,181.9808,243.6206,1.3387,0
5471,1.0000,209.9905,244.3379,1.1636,0
5472,1.0000,243.2139,256.8229,1.0560,0
5473,1.0000,252.6678,264.3974,1.0464,0
5474,1.0000,224.3346,242.3469,1.0803,0
5475,1.0000,205.0244,239.4890,1.1681,0
5476,1.0000,253.0988,265.8778,1.0505,0
5477,1.0000,257.1225,272.7270,1.0607,0
5478,1.0000,182.8688,208.8947,1.1423,0
5479,1.0000,109.7315,119.3440,1.0876,0
5480,1.0000,200.4645,219.8067,1.0965,0
5481,1.0000,115.1694,125.5149,1.0898,0
5482,1.0000,280.7597,293.8418,1.0466,0
5483,1.0000,190.9921,223.6783,1.1711,0
5484,1.0000,165.7257,193.7008,1.1688,0
5485,0.9000,241.8739,267.0786,1.1042,0
5486,1.0000,240.2041,256.2226,1.0667,0
5487,0.7000,262.7071,285.5381,1.0869,0
5488,1.0000,181.0856,205.6016,1.1354,0
5489,1.0000,227.4643,251.8948,1.1074,0
5490,1.0000,178.4461,199.8825,1.1201,0
5491,0.8000,255.0059,271.2121,1.0636,0
5492,1.0000,183.6437,203.0493,1.1057,0
5493,1.0000,224.8399,243.8155,1.0844,0
5494,1.0000,192.4708,213.0798,1.1071,0
5495,0.8000,225.9181,275.3325,1.2187,0
5496,1.0000,220.0614,249.8900,1.1355,0
5497,0.8000,246.9777,261.0249,1.0569,0
5498,1.0000,245.8109,266.4658,1.0840,0
5499,0.9000,218.5063,278.5803,1.2749,0
5500,0.9000,270.4829,293.8401,1.0864,0
5501,1.0000,255.5465,271.0184,1.0605,0
5502,0.9000,225.7543,253.0435,1.1209,0
5503,0.9000,232.2822,254.0453,1.0937,0
5504,1.0000,185.8682,196.5477,1.0575,0
5505,1.0000,223.3674,238.9707,1.0699,0
5506,0.8000,261.1666,280.0982,1.0725,0
5507,0.9000,233.5872,262.9335,1.1256,0
5508,1.0000,114.9348,142.0176,1.2356,0
5509,0.8000,244.6365,256.8696,1.0500,0
5510,1.0000,199.1708,218.8356,1.0987,0
5511,1.0000,201.1517,220.3815,1.0956,0
5512,1.0000,248.0000,282.1932,1.1379,0
5513,0.7000,186.1048,195.3126,1.0495,0
5514,1.0000,206.9903,236.0805,1.1405,0
5515,0.8000,220.6536,245.2835,1.1116,0
5516,1.0000,281.7730,302.4335,1.0733,0
5517,1.0000,250.3458,268.6876,1.0733,0
5518,1.0000,194.3708,213.2862,1.0973,0
5519,1.0000,176.6833,212.4853,1.2026,0
5520,0.9000,210.8696,246.0447,1.1668,0
5521,1.0000,237.3689,267.0393,1.1250,0
5522,1.0000,167.0688,201.5267,1.2062,0
5523,1.0000,250.3837,267.4117,1.0680,0
5524,1.0000,185.3079,201.7424,1.0887,0
5525,0.9000,229.3011,249.3010,1.0872,0
5526,0.8000,255.6599,272.6096,1.0663,0
5527,0.7000,248.0464,265.8345,1.0717,0
5528,0.9000,267.4846,299.8633,1.1210,0
5529,1.0000,271.3172,299.5597,1.1041,0
5530,1.0000,188.0399,203.2609,1.0809,0
5531,0.9000,177.9270,227.3390,1.2777,0
5532,1.0000,147.7329,171.7702,1.1627,0
5533,0.9000,274.2772,316.5612,1.1542,0
5534,1.0000,269.8296,291.7105,1.0811,0
5535,1.0000,186.3894,194.6664,1.0444,0
5536,1.0000,218.1009,245.7295,1.1267,0
5537,1.0000,193.1295,212.8873,1.1023,0
5538,1.0000,162.7882,186.3384,1.1447,0
5539,1.0000,233.6964,269.7814,1.1544,0
5540,1.0000,183.3439,226.7576,1.2368,0
5541,0.9000,249.2449,260.7508,1.0462,0
5542,1.0000,147.4720,238.8075,1.6193,0
5543,1.0000,239.8229,267.7854,1.1166,0
5544,1.0000,238.0987,262.7584,1.1036,0
5545,1.0000,247.7156,272.7581,1.1011,0
5546,1.0000,245.1918,265.9098,1.0845,0
5547,1.0000,251.9087,289.2750,1.1483,0
5548,0.8000,231.4044,278.2607,1.2025,0
5549,1.0000,278.4349,295.0153,1.0595,0
5550,0.9000,206.0485,216.3585,1.0500,0
5551,1.0000,224.1874,257.1925,1.1472,0
5552,1.0000,177.8061,205.4945,1.1557,0
5553,0.5000,257.7654,277.1444,1.0752,0
5554,1.0000,235.3699,266.6758,1.1330,0
5555,1.0000,224.0536,251.1374,1.1209,0
5556,1.0000,216.5040,239.9875,1.1085,0
5557,0.9000,190.5518,224.7999,1.1797,0
5558,1.0000,224.5774,259.6517,1.1562,0
5559,1.0000,191.9088,217.8600,1.1352,0
5560,1.0000,251.2131,264.1174,1.0514,0
5561,1.0000,268.6950,292.4449,1.0884,0
5562,0.9000,250.6811,271.3780,1.0826,0
5563,1.0000,233.3045,257.4238,1.1034,0
5564,1.0000,258.6871,290.2947,1.1222,0
5565,1.0000,209.9643,232.6757,1.1082,0
5566,1.0000,255.0706,276.9856,1.0859,0
5567,1.0000,224.4059,259.0656,1.1545,0
5568,1.0000,227.6972,254.5977,1.1181,0
5569,0.8000,245.9106,260.9943,1.0613,0
5570,1.0000,249.8259,274.3975,1.0984,0
5571,1.0000,189.8078,212.4994,1.1196,0
5572,1.0000,122.4745,160.0625,1.3069,0
5573,1.0000,164.4202,183.0983,1.1136,0
5574,1.0000,127.4951,165.3935,1.2973,0
5575,1.0000,144.7377,158.7230,1.0966,0
5576,0.9000,270.3479,286.7019,1.0605,0
5577,1.0000,130.1691,150.0766,1.1529,0
5578,1.0000,150.1333,161.1831,1.0736,0
5579,0.8000,196.4434,223.5733,1.1381,0
5580,1.0000,126.8818,162.6192,1.2817,0
5581,1.0000,236.9620,244.4811,1.0317,0
5582,0.9000,215.6942,226.3184,1.0493,0
5583,1.0000,181.9945,209.6879,1.1522,0
5584,0.9000,171.8080,181.3009,1.0553,0
5585,1.0000,125.1759,154.0422,1.2306,0
5586,1.0000,109.4852,144.2810,1.3178,0
5587,0.9000,267.0412,286.5432,1.0730,0
5588,0.9000,230.1456,246.9514,1.0730,0
5589,1.0000,123.7417,136.1396,1.1002,0
5590,0.9000,283.4131,303.5507,1.0711,0
5591,0.8000,227.1893,245.3915,1.0801,0
5592,1.0000,175.1885,225.0178,1.2844,0
5593,1.0000,235.2871,249.5316,1.0605,0
5594,1.0000,223.8013,238.8682,1.0673,0
5595,1.0000,232.6435,247.5237,1.0640,0
5596,0.9000,203.6050,227.7521,1.1186,0
5597,0.8000,260.1942,270.6344,1.0401,0
5598,1.0000,184.1141,202.4475,1.0996,0
5599,1.0000,137.1459,156.2114,1.1390,0
5600,1.0000,181.6232,226.6539,1.2479,0
5601,1.0000,197.7878,221.2758,1.1188,0
5602,1.0000,202.0668,212.8826,1.0535,0
5603,0.9000,219.6224,252.2320,1.1485,0
5604,1.0000,161.6570,182.2361,1.1273,0
5605,1.0000,151.6015,179.9889,1.1873,0
5606,1.0000,182.9918,214.6253,1.1729,0
5607,1.0000,194.3682,223.3652,1.1492,0
5608,1.0000,226.2079,245.4486,1.0851,0
5609,0.9000,200.7984,231.5815,1.1533,0
5610,1.0000,216.2684,251.3225,1.1621,0
5611,0.8000,237.2825,256.8326,1.0824,0
5612,1.0000,229.2226,253.0652,1.1040,0
5613,1.0000,188.6054,208.2883,1.1044,0
5614,1.0000,166.5803,192.2030,1.1538,0
5615,0.9000,213.3096,221.4091,1.0380,0
5616,0.9000,215.1395,223.7320,1.0399,0
5617,1.0000,233.6728,260.3555,1.1142,0
5618,1.0000,203.3445,283.2684,1.3930,0
5619,0.8000,233.7563,255.5230,1.0931,0
5620,0.9000,230.2195,249.6057,1.0842,0
5621,1.0000,205.6915,238.0756,1.1574,0
5622,0.9000,243.8586,255.0784,1.0460,0
5623,1.0000,166.0542,195.5710,1.1778,0
5624,1.0000,201.6581,234.0876,1.1608,0
5625,1.0000,120.9091,149.9400,1.2401,0
5626,1.0000,190.4547,230.0587,1.2079,0
5627,1.0000,170.9327,181.7883,1.0635,0
5628,1.0000,153.8018,176.9350,1.1504,0
5629,1.0000,234.4739,257.8643,1.0998,0
5630,1.0000,184.0109,208.5426,1.1333,0
5631,1.0000,213.8130,245.9228,1.1502,0
5632,1.0000,223.5733,271.4240,1.2140,0
5633,1.0000,241.4084,254.9431,1.0561,0
5634,1.0000,212.0047,264.1401,1.2459,0
5635,1.0000,207.5139,241.2323,1.1625,0
5636,1.0000,167.4276,184.6023,1.1026,0
5637,1.0000,236.4276,253.7518,1.0733,0
5638,1.0000,240.8879,278.4026,1.1557,0
5639,1.0000,199.8800,206.1286,1.0313,0
5640,1.0000,166.8532,217.9839,1.3064,0
5641,0.9000,256.0215,279.8500,1.0931,0
5642,0.9000,211.7971,219.8454,1.0380,0
5643,1.0000,268.7397,297.5886,1.1073,0
5644,1.0000,192.5591,215.7753,1.1206,0
5645,1.0000,207.4632,249.6117,1.2032,0
5646,1.0000,184.6591,203.2511,1.1007,0
5647,1.0000,190.9136,231.3353,1.2117,0
5648,1.0000,194.1237,240.5514,1.2392,0
5649,1.0000,205.0927,228.0658,1.1120,0
5650,1.0000,132.2573,151.1522,1.1429,0
5651,1.0000,231.1233,250.6970,1.0847,0
5652,0.9000,258.2673,276.1141,1.0691,0
5653,1.0000,144.1041,176.2498,1.2231,0
5654,0.8000,213.3542,230.5927,1.0808,0
5655,1.0000,131.1755,158.7608,1.2103,0
5656,1.0000,215.6502,242.7303,1.1256,0
5657,0.9000,189.7208,206.4098,1.0880,0
5658,1.0000,200.7337,227.2202,1.1319,0
5659,1.0000,251.0100,274.9600,1.0954,0
5660,1.0000,210.3473,232.1831,1.1038,0
5661,0.9000,256.6476,275.6737,1.0741,0
5662,1.0000,166.1806,206.5357,1.2428,0
5663,0.9000,237.9370,260.5110,1.0949,0
5664,0.9000,244.0861,264.1212,1.0821,0
5665,1.0000,129.9038,138.5496,1.0666,0
5666,1.0000,142.3341,170.7718,1.1998,0
5667,1.0000,180.2471,201.8638,1.1199,0
5668,1.0000,146.7174,167.0718,1.1387,0
5669,1.0000,175.8352,213.7990,1.2159,0
5670,1.0000,171.7556,198.8341,1.1577,0
5671,1.0000,214.8511,223.6470,1.0409,0
5672,1.0000,238.7614,276.3693,1.1575,0
5673,1.0000,171.6595,198.6681,1.1573,0
5674,1.0000,280.1464,296.9798,1.0601,0
5675,1.0000,189.3806,225.5061,1.1908,0
5676,1.0000,173.7297,185.3079,1.0666,0
5677,1.0000,183.9538,212.7322,1.1564,0
5678,1.0000,178.1179,207.3186,1.1639,0
5679,1.0000,230.6014,240.0500,1.0410,0
5680,1.0000,232.7402,247.8871,1.0651,0
5681,0.8000,224.8889,237.8823,1.0578,0
5682,1.0000,195.5889,229.3491,1.1726,0
5683,1.0000,125.4472,132.3745,1.0552,0
5684,1.0000,218.4193,233.9038,1.0709,0
5685,1.0000,98.5698,113.2652,1.1491,0
5686,0.9000,185.2350,209.1602,1.1292,0
5687,1.0000,175.3197,203.3495,1.1599,0
5688,1.0000,197.7802,246.5340,1.2465,0
5689,1.0000,241.9690,253.6218,1.0482,0
5690,1.0000,250.4476,277.0957,1.1064,0
5691,1.0000,259.3164,277.5986,1.0705,0
5692,1.0000,224.8444,240.4371,1.0693,0
5693,0.9000,276.1340,283.4996,1.0267,0
5694,1.0000,220.0523,243.8709,1.1082,0
5695,1.0000,164.8969,189.2406,1.1476,0
5696,1.0000,163.3065,186.6494,1.1429,0
5697,0.9000,184.7539,205.5432,1.1125,0
5698,1.0000,230.7271,259.6440,1.1253,0
5699,0.9000,236.1948,254.4327,1.0772,0
5700,1.0000,159.8718,173.8821,1.0876,0
5701,1.0000,207.8653,237.7141,1.1436,0
5702,1.0000,269.3009,295.8496,1.0986,0
5703,1.0000,198.8266,211.0237,1.0613,0
5704,0.9000,238.7530,259.2586,1.0859,0
5705,1.0000,230.1673,240.0937,1.0431,0
5706,0.9000,201.5341,209.8380,1.0412,0
5707,0.9000,173.4042,230.2564,1.3279,0
5708,1.0000,242.5613,258.1608,1.0643,0
5709,1.0000,108.9587,129.0775,1.1846,0
5710,1.0000,133.8021,153.4666,1.1470,0
5711,1.0000,187.1016,191.4210,1.0231,0
5712,0.9000,192.4916,203.3617,1.0565,0
5713,1.0000,189.6418,204.4138,1.0779,0
5714,0.9000,248.9578,256.7197,1.0312,0
5715,1.0000,166.5323,216.2892,1.2988,0
5716,1.0000,167.1048,190.7564,1.1415,0
5717,0.8000,281.6256,298.1828,1.0588,0
5718,1.0000,157.0318,173.7556,1.1065,0
5719,1.0000,173.5540,186.2901,1.0734,0
5720,1.0000,203.6664,219.2784,1.0767,0
5721,1.0000,195.1230,242.2684,1.2416,0
5722,1.0000,174.0057,203.2978,1.1683,0
5723,1.0000,73.5663,84.3564,1.1467,0
5724,1.0000,226.1106,255.5856,1.1304,0
5725,1.0000,171.8080,194.9564,1.1347,0
5726,1.0000,178.0140,200.8333,1.1282,0
5727,1.0000,110.9730,129.9231,1.1708,0
5728,1.0000,137.0292,154.3438,1.1264,0
5729,1.0000,183.8641,213.2018,1.1596,0
5730,1.0000,182.3924,218.2842,1.1968,0
5731,1.0000,218.8424,249.1566,1.1385,0
5732,1.0000,206.0752,224.7510,1.0906,0
5733,1.0000,197.6967,227.5851,1.1512,0
5734,1.0000,242.9753,251.8631,1.0366,0
5735,1.0000,133.8656,151.4398,1.1313,0
5736,1.0000,211.8301,235.0213,1.1095,0
5737,1.0000,234.9638,252.0952,1.0729,0
5738,1.0000,102.1616,133.4129,1.3059,0
5739,0.8000,234.5613,245.8272,1.0480,0
5740,1.0000,215.2348,242.3427,1.1259,0
5741,1.0000,198.9447,235.9958,1.1862,0
5742,1.0000,197.9697,223.8951,1.1310,0
5743,1.0000,265.6690,276.7743,1.0418,0
5744,1.0000,211.5420,239.3011,1.1312,0
5745,1.0000,244.5567,267.5444,1.0940,0
5746,0.9000,186.4913,205.2170,1.1004,0
5747,1.0000,231.1947,246.3757,1.0657,0
5748,1.0000,220.5516,241.4208,1.0946,0
5749,0.8000,248.2358,259.2682,1.0444,0
5750,1.0000,194.7563,204.5287,1.0502,0
5751,0.9000,228.3747,255.4760,1.1187,0
5752,1.0000,203.1625,224.4905,1.1050,0
5753,1.0000,149.8833,183.0683,1.2214,0
5754,1.0000,184.0326,199.0678,1.0817,0
5755,0.9000,247.5136,278.6808,1.1259,0
5756,1.0000,235.6947,253.5981,1.0760,0
5757,1.0000,198.0177,217.4052,1.0979,0
5758,1.0000,200.5866,221.1425,1.1025,0
5759,1.0000,211.6176,225.3664,1.0650,0
5760,0.9000,215.9305,235.9597,1.0928,0
5761,1.0000,248.8915,290.4961,1.1672,0
5762,1.0000,263.0475,294.6863,1.1203,0
5763,1.0000,151.5454,173.0925,1.1422,0
5764,1.0000,238.6776,259.6825,1.0880,0
5765,1.0000,176.6918,191.5072,1.0838,0
5766,1.0000,184.4912,211.9033,1.1486,0
5767,0.9000,223.5822,253.0830,1.1319,0
5768,1.0000,212.2499,240.4454,1.1328,0
5769,1.0000,110.9099,148.5665,1.3395,0
5770,1.0000,119.1302,153.6815,1.2900,0
5771,0.7000,222.8789,259.7826,1.1656,0
5772,1.0000,190.5151,223.7610,1.1745,0
5773,1.0000,149.0705,175.9744,1.1805,0
5774,1.0000,189.5706,204.2939,1.0777,0
5775,1.0000,267.7144,285.0070,1.0646,0
5776,1.0000,148.0709,161.3320,1.0896,0
5777,1.0000,164.7786,181.4855,1.1014,0
5778,1.0000,189.6760,226.0022,1.1915,0
5779,0.8000,270.1333,293.2337,1.0855,0
5780,1.0000,212.1532,242.5242,1.1432,0
5781,1.0000,230.0109,250.8864,1.0908,0
5782,1.0000,217.4856,234.0961,1.0764,0
5783,1.0000,63.0635,87.4814,1.3872,0
5784,1.0000,270.7194,307.9156,1.1374,0
5785,1.0000,138.7408,155.3480,1.1197,0
5786,1.0000,208.9809,236.1186,1.1299,0
5787,1.0000,194.2884,219.6975,1.1308,0
5788,1.0000,153.3884,178.8715,1.1661,0
5789,1.0000,245.2937,272.9450,1.1127,0
5790,1.0000,185.7929,221.2962,1.1911,0
5791,1.0000,185.4184,207.1159,1.1170,0
5792,1.0000,121.1569,132.5028,1.0936,0
5793,1.0000,182.3102,233.8183,1.2825,0
5794,1.0000,116.0733,134.8221,1.1615,0
5795,1.0000,217.5615,243.3393,1.1185,0
5796,1.0000,96.1821,112.5167,1.1698,0
5797,1.0000,184.2037,207.0145,1.1238,0
5798,1.0000,186.2096,199.3690,1.0707,0
5799,1.0000,124.3061,198.0177,1.5930,0
5800,1.0000,48.6518,157.6959,3.2413,0
5801,1.0000,210.1190,249.4414,1.1871,0
5802,1.0000,113.9166,221.9189,1.9481,0
5803,1.0000,111.3014,243.0535,2.1837,0
5804,1.0000,94.1116,126.8542,1.3479,0
5805,1.0000,155.0194,194.8564,1.2570,0
5806,1.0000,222.8340,238.2436,1.0692,0
5807,1.0000,54.1387,61.1801,1.1301,0
5808,1.0000,222.8542,249.6177,1.1201,0
5809,1.0000,180.3053,211.3552,1.1722,0
5810,1.0000,127.2949,193.7137,1.5218,0
5811,1.0000,156.6142,219.0046,1.3984,0
5812,1.0000,103.6677,171.0029,1.6495,0
5813,1.0000,159.2074,215.8611,1.3558,0
5814,1.0000,85.5862,191.5959,2.2386,0
5815,1.0000,135.5655,193.8659,1.4301,0
5816,1.0000,215.7591,240.9191,1.1166,0
5817,1.0000,103.0146,118.3469,1.1488,0
5818,1.0000,145.0448,238.7928,1.6463,0
5819,1.0000,218.1857,247.2630,1.1333,0
5820,0.9000,191.7264,208.0865,1.0853,0
5821,1.0000,185.5074,272.5619,1.4693,0
5822,1.0000,151.5124,222.2004,1.4665,0
5823,1.0000,74.6190,185.3969,2.4846,0
5824,0.9000,118.0424,197.0228,1.6691,0
5825,1.0000,81.6946,204.6094,2.5046,0
5826,1.0000,199.1155,258.5981,1.2987,0
5827,1.0000,170.3966,225.1555,1.3214,0
5828,1.0000,204.4578,248.0605,1.2133,0
5829,1.0000,125.8292,190.5833,1.5146,0
